槽,3.2371148522480375,pos,1,ng
早,3.228225970303278,pos,1,a
懒人,3.2279278246807266,pos,2,n
绝,3.227927824680725,pos,1,d
信心,3.19024559382418,pos,2,n
真服了,3.171344296314359,pos,3,l
叠加,3.171344296314359,pos,2,v
看不出来,3.1351165659117974,pos,4,v
懒,3.03558089236088,pos,1,a
保存,3.0271036124330433,pos,2,v
骰子,3.0184066695431238,pos,2,n
小子,3.0138030193278773,pos,2,n
哥们,3.0138030193278773,pos,2,n
绝不,3.0057327704371612,pos,2,d
查找,2.9233867689241,pos,2,v
接触,2.9227681367631426,pos,2,v
直观,2.9217853459019025,pos,2,n
历来,2.917587704068575,pos,2,v
侮辱,2.8252178038755815,pos,2,v
豁,2.813188471024432,pos,1,v
便利,2.813188471024432,pos,2,a
完全相同,2.7425009975104846,pos,4,i
难,2.740557089650949,pos,1,a
轻松,2.7383343755342864,pos,2,a
栗子,2.5501540651906396,pos,2,nr
解决,2.4982503890970307,pos,2,v
更优,2.4794665916766903,pos,2,d
蛮力,2.39815097174559,pos,2,n
练练手,2.39815097174559,pos,3,n
朴实无华,2.286821513734294,pos,4,i
除去,2.228225970303278,pos,2,t
杠,2.228225970303278,pos,1,n
噼里啪啦,2.228225970303278,pos,4,o
省略,2.116896512291982,pos,2,n
看清楚,2.03558089236088,pos,3,l
用尽,2.03558089236088,pos,2,v
墨迹,2.03558089236088,pos,2,n
期望,2.03558089236088,pos,2,v
稍稍,2.0053731720988512,pos,2,d
要死,1.8911909830257088,pos,2,v
非常简单,1.8682721918337037,pos,4,z
天真,1.8131884710244321,pos,2,nz
轻而易举,1.5501540651906396,pos,4,i
上头,1.5501540651906396,pos,2,v
签到,1.501597245012439,pos,2,v
熟悉,1.4718693082425833,pos,2,v
花里胡哨,1.3826350082500234,pos,4,nr
建议,1.3775097070701072,pos,2,n
好题,1.3715276087251773,pos,2,n
简答题,1.3105156534986921,pos,3,n
嘎嘎,1.2282259703032778,pos,2,o
新意,1.2282259703032778,pos,2,n
玩法,1.2282259703032778,pos,2,n
不对劲,1.2282259703032778,pos,3,l
肝,1.2282259703032778,pos,1,n
傻瓜式,1.1891728860355943,pos,3,n
优美,1.0007053019162164,pos,2,a
好家伙,0.9988096815505401,pos,3,e
要命,0.6432634695821235,pos,2,v
陷阱,0.6152490934125261,pos,2,n
吓倒,0.54127368327892,pos,2,v
想一想,0.5015972450124391,pos,3,i
自学,0.3736774789095527,pos,2,n
一模一样,0.3535960625593546,pos,4,l
几秒钟,0.22822597030327785,pos,3,n
套娃,0.22822597030327785,pos,2,n
超范围,0.14664985895084293,pos,3,n
拐点,0.1262361840000743,pos,2,n
恢复,0.11394232143873495,pos,2,v
好烂,0.11074706550753888,pos,2,a
挺快,0.005833548966830193,pos,2,v
